,timestamp,value,label,KPI ID
8784,1477281600,0.2861660532317614,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8785,1477281900,0.28931937829254106,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8786,1477282200,0.29133440351735945,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8787,1477282500,0.2901852799110617,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8788,1477282800,0.3048785480004927,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8789,1477283100,0.30250994628155,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8790,1477283400,0.3157564370836845,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8791,1477283700,0.29462302570608545,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8792,1477284000,0.29960196001268463,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8793,1477284300,0.31045278967024514,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8794,1477284600,0.3109398593301377,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8795,1477284900,0.3154172922833074,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8796,1477285200,0.3057985684706963,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8797,1477285500,0.3085712576110899,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8798,1477285800,0.2931347572992005,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8799,1477286100,0.2990878309266354,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8800,1477286400,0.2919297108800925,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8801,1477286700,0.29795133505232696,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8802,1477287000,0.2945959662804541,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8803,1477287300,0.2751943581402117,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8804,1477287600,0.2804835738601142,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8805,1477287900,0.27848117636728503,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8806,1477288200,0.2692268528191348,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8807,1477288500,0.28029415788101025,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8808,1477288800,0.2603784206548237,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8809,1477289100,0.26499295469685696,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8810,1477289400,0.26154197595465833,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8811,1477289700,0.2640458748016525,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8812,1477290000,0.26004107981588914,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8813,1477290300,0.2577410286416409,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8814,1477290600,0.2540194556436546,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8815,1477290900,0.24954202269122044,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8816,1477291200,0.249000834179645,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8817,1477291500,0.23892029617048954,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8818,1477291800,0.2559009877022844,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8819,1477292100,0.2538841585158133,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8820,1477292400,0.2496773198190617,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8821,1477292700,0.2396509006611689,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8822,1477293000,0.24958170984873604,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8823,1477293300,0.2494337849889053,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8824,1477293600,0.26055520890193834,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8825,1477293900,0.2507055779910551,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8826,1477294200,0.2488781647835828,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8827,1477294500,0.2546959412831764,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8828,1477294800,0.24799963543317785,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8829,1477295100,0.25075969684221266,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8830,1477295400,0.24630751935365197,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8831,1477295700,0.25272060321587353,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8832,1477296000,0.23993592661059865,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8833,1477296300,0.24011091089595554,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8834,1477296600,0.24917581846500186,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8835,1477296900,0.2397194512059685,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8836,1477297200,0.23743202776360456,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8837,1477297500,0.24173447643068185,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8838,1477297800,0.249987601232365,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8839,1477298100,0.2475666846239175,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8840,1477298400,0.25246444065372786,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8841,1477298700,0.2514361824817345,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8842,1477299000,0.2509491128213166,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8843,1477299300,0.2489593430603717,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8844,1477299600,0.25714572127890795,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8845,1477299900,0.25112409710667344,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8846,1477300200,0.25140912305610313,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8847,1477300500,0.2557115717231805,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8848,1477300800,0.26476204759858485,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8849,1477301100,0.25276209433514685,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8850,1477301400,0.2498667357981657,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8851,1477301700,0.24649693533265085,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8852,1477302000,0.2433039231143557,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8853,1477302300,0.249596141542378,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8854,1477302600,0.2472690309424985,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8855,1477302900,0.2416803575795243,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8856,1477303200,0.24480662321477764,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8857,1477303500,0.2366617361155147,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8858,1477303800,0.2487843587749097,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8859,1477304100,0.2426689285941072,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8860,1477304400,0.2431559982545251,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8861,1477304700,0.2482287385696923,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8862,1477305000,0.2411932879191064,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8863,1477305300,0.2610152191367249,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8864,1477305600,0.2525041278112434,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8865,1477305900,0.2508138156933702,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8866,1477306200,0.2514488102136187,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8867,1477306500,0.26224552101970644,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8868,1477306800,0.2621643427430227,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8869,1477307100,0.2566045327673325,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8870,1477307400,0.2687397831587169,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8871,1477307700,0.2728131286892798,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8872,1477308000,0.26178551078491985,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8873,1477308300,0.2727716375700065,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8874,1477308600,0.287831109885656,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8875,1477308900,0.28266275960005793,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8876,1477309200,0.2844342499946149,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8877,1477309500,0.2983301670104298,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8878,1477309800,0.2964486349518,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8879,1477310100,0.30348408560228074,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8880,1477310400,0.2981263193376838,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8881,1477310700,0.2983301670104298,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8882,1477311000,0.3070018109280465,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8883,1477311300,0.31924710298308345,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8884,1477311600,0.3327082652284055,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8885,1477311900,0.3351706729552857,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8886,1477312200,0.3203421077381185,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8887,1477312500,0.3349812569770225,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8888,1477312800,0.3329518000583518,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8889,1477313100,0.33289768120666885,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8890,1477313400,0.32920497159607165,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8891,1477313700,0.32292718486179645,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8892,1477314000,0.3260931376542501,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8893,1477314300,0.3286367236591801,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8894,1477314600,0.3359283368714914,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8895,1477314900,0.3328579940494686,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8896,1477315200,0.32881170794401154,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8897,1477315500,0.32937995588195385,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8898,1477315800,0.3351436135299697,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8899,1477316100,0.33925664621794305,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8900,1477316400,0.3453594486673868,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8901,1477316700,0.334670975563509,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8902,1477317000,0.3197071132176599,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8903,1477317300,0.32810816287948885,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8904,1477317600,0.3154443517086235,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
8905,1477317900,0.32459043755372313,0,301c70d8-1630-35ac-8f96-bc1b6f4359ea
